"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.579736021E1,2.568061948E-1,-1.069503546E0,-3.501224518E-2
2.580218412E1,2.471454740E-1,-1.067407370E0,-2.774620056E-2
2.580700808E1,2.326949239E-1,-1.074864507E0,-2.054977417E-2
2.581183204E1,2.467430234E-1,-1.063261390E0,-2.527999878E-2
2.581665594E1,2.534901202E-1,-1.051740885E0,-2.997493744E-2
2.582147990E1,2.434719205E-1,-1.047472239E0,-3.700923920E-2
2.582630386E1,2.595647573E-1,-1.064628720E0,-4.398918152E-2
2.583112776E1,2.613041401E-1,-1.057888865E0,-1.294231415E-2
2.583595172E1,2.724823356E-1,-1.055958986E0,-2.012157440E-2
2.584077568E1,2.597669065E-1,-1.049327374E0,-2.012729645E-2
2.584559959E1,2.661570907E-1,-1.057052255E0,-2.487945557E-2
2.585042355E1,2.392590344E-1,-1.062252998E0,-3.908061981E-2
2.585524750E1,2.340449989E-1,-1.048463345E0,-3.417301178E-2
2.586007141E1,2.597385645E-1,-1.053784728E0,-4.116821289E-2
2.586489537E1,2.734235823E-1,-1.044855595E0,-4.098415375E-2
2.586971933E1,2.561625242E-1,-1.052590132E0,-2.181243896E-2
2.587454323E1,2.580689788E-1,-1.046055913E0,-4.076671600E-2
2.587936719E1,2.244665623E-1,-1.046734571E0,-4.294586182E-2
2.588419115E1,2.434194684E-1,-1.052202702E0,-3.798389435E-2
2.588901506E1,2.670268416E-1,-1.055292487E0,-2.356719971E-2
2.589383902E1,2.548578978E-1,-1.051282167E0,-3.062725067E-2
2.589866297E1,2.499466240E-1,-1.044916034E0,-2.575778961E-2
2.590348688E1,2.711868882E-1,-1.050511837E0,-2.330303192E-2
2.590831084E1,2.732768059E-1,-1.063251138E0,-3.510570526E-2
2.591313480E1,2.586914599E-1,-1.061629415E0,-3.731918335E-2
2.591795870E1,2.513276935E-1,-1.050660014E0,-2.528095245E-2
2.592278266E1,2.534604669E-1,-1.042163014E0,-1.571846008E-2
2.592760662E1,2.460054159E-1,-1.067005157E0,-1.336002350E-2
2.593243052E1,2.551131248E-1,-1.063145995E0,-1.102638245E-2
2.593725448E1,2.522292733E-1,-1.056982636E0,-1.108741760E-2
2.594207844E1,2.705852389E-1,-1.043844461E0,-2.302551270E-2
2.594690235E1,2.293219566E-1,-1.035590172E0,-3.012561798E-2
2.595172631E1,2.333991826E-1,-1.063002706E0,-2.056121826E-2
2.595655026E1,2.468783259E-1,-1.035756826E0,-1.583099365E-2
2.596137417E1,2.601536512E-1,-1.020600915E0,-1.351642609E-2
2.596619813E1,2.684494853E-1,-1.045961499E0,-1.597499847E-2
2.597102209E1,2.624045014E-1,-1.042682290E0,-2.078914642E-2
2.597584599E1,2.634075284E-1,-1.039566755E0,-1.371002197E-2
2.598066995E1,2.524709702E-1,-1.041239500E0,-9.066581726E-3
2.598549391E1,2.510488033E-1,-1.033450484E0,-1.395606995E-2
2.599031782E1,2.377902269E-1,-1.040124655E0,-2.199172974E-3
2.599514178E1,2.508174777E-1,-1.070522666E0,-2.375507355E-2
2.599996573E1,2.565777898E-1,-1.046165228E0,-3.089809418E-2
2.600478964E1,2.385744452E-1,-1.041068077E0,-1.899719238E-2
2.600961360E1,2.491486967E-1,-1.033717871E0,-1.669120789E-2
2.601443756E1,2.644188106E-1,-1.028821349E0,-9.654045105E-3
2.601926146E1,2.629876137E-1,-1.026354074E0,-1.216220856E-2
2.602408542E1,2.451097369E-1,-1.012091398E0,-1.463890076E-2
2.602890938E1,2.464213371E-1,-1.033646941E0,-1.708889008E-2
2.603373329E1,2.691136897E-1,-1.052620292E0,-2.900505066E-2
2.603855724E1,2.772443295E-1,-1.038205385E0,-5.235671997E-3
2.604338120E1,2.568961084E-1,-1.040595055E0,4.103660583E-3
2.604820511E1,2.484977841E-1,-1.059591174E0,-4.358673096E-2
2.605302907E1,2.544443011E-1,-1.035680294E0,-3.392410278E-2
2.605785302E1,2.578003407E-1,-1.000094533E0,-3.621482849E-2
2.606267698E1,2.562947869E-1,-1.024142504E0,-3.137207031E-2
2.606750089E1,2.783316672E-1,-1.019470215E0,-2.895069122E-2
2.607232480E1,2.595883906E-1,-1.029047489E0,-9.953498840E-3
2.607714881E1,2.432338595E-1,-1.029082775E0,-2.908897400E-2
2.608197271E1,2.292461395E-1,-1.024311185E0,-2.434062958E-2
2.608679667E1,2.293612361E-1,-1.031393170E0,-3.625679016E-2
2.609162063E1,2.554121614E-1,-1.000388861E0,-3.146839142E-2
2.609644454E1,2.290150523E-1,-1.024204969E0,-2.434730530E-2
2.610126849E1,2.619092166E-1,-1.033579469E0,-1.729965210E-2
2.610609240E1,2.445343733E-1,-1.004889011E0,-1.269340515E-2
2.611091636E1,2.510679960E-1,-1.031027555E0,-1.286506653E-2
2.611574032E1,2.574120164E-1,-1.007128119E0,-2.016162872E-2
2.612056428E1,2.400366664E-1,-1.028431654E0,-1.552391052E-2
2.612538818E1,2.819941044E-1,-1.016376734E0,-2.991485596E-2
2.613021214E1,2.644327283E-1,-1.011428356E0,-2.993297577E-2
2.613503610E1,2.684986591E-1,-1.011247158E0,-1.570224762E-2
2.613986000E1,2.844612598E-1,-1.015821934E0,-5.378627777E-2
2.614468396E1,2.695984542E-1,-1.003700733E0,-2.984333038E-2
2.614950792E1,2.668782473E-1,-1.008308649E0,-1.558017731E-2
2.615433183E1,2.666186094E-1,-1.012804270E0,-2.990055084E-2
2.615915579E1,2.640600204E-1,-1.007766485E0,-3.460216522E-2
2.616397974E1,2.687376440E-1,-1.014595628E0,-3.688144684E-2
2.616880365E1,2.781940699E-1,-1.028483272E0,-3.201675415E-2
2.617362761E1,2.591701150E-1,-1.006625414E0,-2.718257904E-2
2.617845157E1,2.402349710E-1,-1.013372660E0,-2.713775635E-2
2.618327547E1,2.427964807E-1,-1.029518366E0,-4.132747650E-2
2.618809943E1,2.593901157E-1,-1.014737844E0,-2.456474304E-2
2.619292339E1,2.615930438E-1,-9.811167121E-1,-1.031303406E-2
2.619774730E1,2.330250144E-1,-1.026013851E0,-1.277923584E-2
2.620257125E1,2.471103966E-1,-1.049037218E0,-2.947711945E-2
2.620739521E1,2.821687460E-1,-1.003096581E0,-1.995086670E-2
2.621221912E1,2.621991634E-1,-1.007339954E0,-8.140563965E-3
2.621704308E1,2.517037094E-1,-1.028165936E0,-2.728748322E-2
2.622186704E1,2.317964435E-1,-9.871001244E-1,-3.561973572E-3
2.622669094E1,2.429162264E-1,-9.867819548E-1,-1.088047028E-2
2.623151490E1,2.586140037E-1,-1.036330581E0,-3.712368011E-2
2.623633886E1,2.478397489E-1,-1.023741841E0,-2.045154572E-2
2.624116277E1,2.368870974E-1,-9.851261973E-1,-3.931999207E-3
2.624598672E1,2.164605558E-1,-9.943140745E-1,-6.538391113E-3
2.625081068E1,2.248656750E-1,-9.892456532E-1,-1.148223877E-2
2.625563459E1,2.615705729E-1,-1.010288239E0,-1.876068115E-2
2.626045855E1,2.480406761E-1,-1.023999333E0,-2.361011505E-2
2.626528250E1,2.391879559E-1,-1.011487126E0,-1.419353485E-2
2.627010641E1,2.351136506E-1,-9.848872423E-1,-9.601593018E-3
2.627493037E1,2.382036746E-1,-9.940616488E-1,-2.165412903E-2
2.627975433E1,2.413108945E-1,-9.960293174E-1,-1.461887360E-2
2.628457823E1,2.444058657E-1,-9.791014194E-1,-1.001548767E-2
2.628940219E1,2.498011291E-1,-9.788280129E-1,-1.493930817E-2
2.629422615E1,2.623978257E-1,-9.762017131E-1,-5.575180054E-3
2.629905006E1,2.347365022E-1,-9.830236435E-1,-3.661155701E-2
2.630387402E1,2.500880361E-1,-9.945288897E-1,-3.416156769E-2
2.630869797E1,2.510914803E-1,-9.797464013E-1,-2.223587036E-2
2.631352193E1,2.260859609E-1,-9.745434523E-1,-2.938175201E-2
2.631834584E1,2.559095025E-1,-1.000234485E0,-2.222728729E-2
2.632316980E1,2.214654386E-1,-1.020876408E0,-3.173446655E-2
2.632799375E1,2.441669703E-1,-9.843713045E-1,-2.930164337E-2
2.633281766E1,2.642695308E-1,-9.765882492E-1,-2.451610565E-2
2.633764162E1,2.578915656E-1,-1.006741643E0,-2.215480804E-2
2.634246558E1,2.443305850E-1,-9.867155552E-1,-2.693367004E-2
2.634728948E1,2.472887039E-1,-9.762533307E-1,-2.456474304E-2
2.635211344E1,2.525321543E-1,-9.753221273E-1,-2.221584320E-2
2.635693740E1,2.172768712E-1,-9.743286371E-1,-1.989173889E-2
2.636176131E1,2.226238847E-1,-9.732127190E-1,-3.182220459E-2
2.636658526E1,2.303021550E-1,-9.720975757E-1,-2.466773987E-2
2.637140922E1,2.425769866E-1,-9.874988794E-1,-4.130458832E-2
2.637623313E1,2.476652265E-1,-9.670995474E-1,-2.694988251E-2
2.638105709E1,2.504007816E-1,-9.516298771E-1,-3.406524658E-2
2.638588105E1,2.458807230E-1,-9.622843862E-1,-3.400516510E-2
2.639070495E1,2.368005812E-1,-9.538443089E-1,-4.105472565E-2
2.639552891E1,2.752310038E-1,-9.548387527E-1,-2.431488037E-2
2.640035287E1,2.563711405E-1,-9.865936041E-1,-2.669525146E-2
2.640517678E1,2.259319425E-1,-9.895867109E-1,-2.429962158E-2
2.641000073E1,2.456788421E-1,-9.711900949E-1,-4.090213776E-2
2.641482469E1,2.651889324E-1,-9.742963314E-1,-1.940250397E-2
2.641964860E1,2.466403246E-1,-9.511978626E-1,-1.706027985E-2
2.642447256E1,2.567886114E-1,-9.425166249E-1,-1.235675812E-2
2.642929652E1,2.596853375E-1,-9.670275450E-1,-2.904891968E-2
2.643412042E1,2.625168562E-1,-9.462373853E-1,-1.001167297E-2
2.643894438E1,2.582168579E-1,-9.635972977E-1,-7.742881775E-3
2.644376834E1,2.468191087E-1,-9.666174650E-1,-2.210140228E-2
2.644859224E1,2.544284463E-1,-9.505897760E-1,-2.922630310E-2
2.645341620E1,2.452896833E-1,-9.536018372E-1,-2.205657959E-2
2.645824016E1,2.361846864E-1,-9.873923659E-1,-1.969337463E-2
2.646306412E1,2.650273144E-1,-9.899777174E-1,-1.735496521E-2
2.646788802E1,2.721815705E-1,-9.640146494E-1,1.571655273E-3
2.647271198E1,2.318088114E-1,-9.453588724E-1,-1.050662994E-2
2.647753589E1,2.652354240E-1,-9.410813451E-1,-1.062488556E-2
2.648235985E1,2.388457060E-1,-9.653702974E-1,1.108169556E-3
2.648718381E1,2.221882641E-1,-9.514675140E-1,-3.865242004E-3
2.649200776E1,2.387923598E-1,-9.590125680E-1,-8.799552917E-3
2.649683167E1,2.314324379E-1,-9.617471099E-1,-1.370048523E-2
2.650165563E1,2.454824150E-1,-9.383319616E-1,-2.330493927E-2
2.650647959E1,2.381046712E-1,-9.839236140E-1,-3.282546997E-2
2.651130349E1,2.449626923E-1,-9.341583848E-1,-1.616764069E-2
2.651612745E1,2.423779368E-1,-9.393588305E-1,-2.574253082E-2
2.652095141E1,2.682777047E-1,-9.587502480E-1,-2.337360382E-2
2.652577532E1,2.205420136E-1,-9.731781483E-1,-2.338886261E-2
2.653059922E1,2.136566639E-1,-9.731716514E-1,-3.288555145E-2
2.653542323E1,2.613462806E-1,-9.588512182E-1,-3.755950928E-2
2.654024714E1,2.493718266E-1,-9.469953775E-1,-3.032588959E-2
2.654507110E1,2.517316341E-1,-9.423644543E-1,-2.789878845E-2
2.654989506E1,2.373975515E-1,-9.566668868E-1,-2.549266815E-2
2.655471896E1,2.469416261E-1,-9.636820555E-1,-1.598548889E-2
2.655954292E1,2.351096272E-1,-9.516312480E-1,-3.265571594E-2
2.656436688E1,2.352996767E-1,-9.539004564E-1,-2.545356750E-2
2.656919079E1,2.378045321E-1,-9.679363966E-1,-2.543258667E-2
2.657401474E1,2.569333911E-1,-9.674808383E-1,-2.066135406E-2
2.657883870E1,2.521545291E-1,-9.409361482E-1,-2.779483795E-2
2.658366266E1,2.451026738E-1,-9.359148145E-1,-4.019737244E-3
2.658848657E1,2.357977629E-1,-9.546139836E-1,-2.789306641E-2
2.659331053E1,2.194033563E-1,-9.588769674E-1,-2.546787262E-2
2.659813448E1,2.198216319E-1,-9.393575191E-1,-3.492450714E-2
2.660295839E1,2.321954072E-1,-9.365126491E-1,-2.056694031E-2
2.660778235E1,2.445312738E-1,-9.431681037E-1,-2.293586731E-2
2.661260631E1,2.519693375E-1,-9.425733089E-1,-1.816749573E-2
2.661743021E1,2.546118498E-1,-9.229268432E-1,-3.953838348E-2
2.662225417E1,2.239910960E-1,-9.413017631E-1,-4.649257660E-2
2.662707813E1,2.647982240E-1,-9.285766482E-1,-2.254009247E-2
2.663190204E1,2.411843538E-1,-9.491610527E-1,-2.251911163E-2
2.663672599E1,2.390830517E-1,-9.362188578E-1,-2.724075317E-2
2.664154995E1,2.204082906E-1,-9.494121075E-1,-3.192329407E-2
2.664637386E1,2.634903789E-1,-9.316328764E-1,-4.369068146E-2
2.665119782E1,2.326461673E-1,-9.138944745E-1,-1.739120483E-2
2.665602178E1,2.306109965E-1,-8.962008953E-1,-1.028728485E-2
2.666084568E1,2.357570827E-1,-9.213203192E-1,-2.934169769E-2
2.666566964E1,2.362250984E-1,-9.461892843E-1,-3.399562836E-2
2.667049360E1,2.319703400E-1,-9.280950427E-1,-3.860950470E-2
2.667531750E1,2.562521994E-1,-9.266639948E-1,-3.369045258E-2
2.668014146E1,2.424806356E-1,-9.276053905E-1,-3.355121613E-2
2.668496542E1,2.500912547E-1,-9.260945320E-1,-3.104591370E-2
2.668978933E1,2.624153197E-1,-9.387654066E-1,-3.093147278E-2
2.669461329E1,2.366738915E-1,-9.299299717E-1,-1.420783997E-2
2.669943724E1,2.396817207E-1,-9.140381813E-1,-2.609634399E-2
2.670426120E1,2.521293759E-1,-9.218839407E-1,-2.839279175E-2
2.670908511E1,2.479235828E-1,-9.154702425E-1,7.296562195E-3
2.671390907E1,2.508746386E-1,-9.066992998E-1,-7.142066956E-3
2.671873303E1,2.467705160E-1,-9.241219759E-1,-2.145767212E-2
2.672355693E1,2.427072227E-1,-9.199229479E-1,-2.141475677E-2
2.672838089E1,2.459739894E-1,-9.252706766E-1,-4.754066467E-3
2.673320485E1,2.349821925E-1,-9.068700075E-1,-1.670932770E-2
2.673802875E1,2.360363901E-1,-9.075175524E-1,-3.567790985E-2
2.674285271E1,2.015222013E-1,-9.342611432E-1,-3.075885773E-2
2.674767667E1,2.337726355E-1,-9.323108196E-1,-2.113533020E-2
2.675250058E1,2.491811067E-1,-9.043343663E-1,-4.473686218E-3
2.675732454E1,2.359612137E-1,-9.096950293E-1,-2.354335785E-2
2.676214849E1,2.419566214E-1,-9.316536784E-1,-2.109527588E-2
2.676697240E1,2.454498410E-1,-9.154623747E-1,-2.341651917E-2
2.677179636E1,2.489500344E-1,-9.207350612E-1,-4.363059998E-3
2.677662032E1,2.524286509E-1,-9.212187529E-1,-1.156997681E-2
2.678144422E1,2.560278773E-1,-9.146648645E-1,-2.108573914E-2
2.678626818E1,2.287275195E-1,-9.009946585E-1,-2.340507507E-2
2.679109214E1,2.420233786E-1,-9.017072916E-1,-1.858711243E-2
2.679591605E1,2.410621941E-1,-9.118261337E-1,-2.329540253E-2
2.680074000E1,2.305374891E-1,-9.076011777E-1,-1.869201660E-3
2.680556396E1,2.415202856E-1,-9.223731160E-1,-9.090423584E-3
2.681038792E1,2.429288030E-1,-9.109271169E-1,-1.150894165E-2
2.681521183E1,2.324092984E-1,-8.995814323E-1,-1.390838623E-2
2.682003579E1,2.315290868E-1,-8.930507898E-1,-2.103328705E-2
2.682485969E1,2.306040227E-1,-9.150892496E-1,-6.748199463E-3
2.682968365E1,2.345535159E-1,-9.179093838E-1,7.426261902E-3
2.683450761E1,2.289597988E-1,-9.254640341E-1,-1.411437988E-2
2.683933157E1,2.235060483E-1,-9.116067886E-1,-2.123546600E-2
2.684415547E1,2.370609939E-1,-9.191787243E-1,-2.592658997E-2
2.684897943E1,2.458245456E-1,-8.768102527E-1,-1.396274567E-2
2.685380339E1,2.544593811E-1,-8.988711834E-1,-3.057861328E-2
2.685862730E1,2.487606704E-1,-8.899055123E-1,-2.095603943E-2
2.686345125E1,2.408004105E-1,-9.046958685E-1,-2.327442169E-2
2.686827521E1,2.447504997E-1,-8.884974122E-1,-2.794837952E-2
2.687309912E1,2.155399173E-1,-8.819068074E-1,-1.597023010E-2
2.687792308E1,2.198542655E-1,-8.729841113E-1,-6.461143494E-3
2.688274704E1,2.265692651E-1,-8.759625554E-1,-2.550315857E-2
2.688757094E1,2.261990309E-1,-8.859910965E-1,-3.014564514E-2
2.689239490E1,2.305856049E-1,-8.794044256E-1,-6.278038025E-3
2.689721886E1,2.563539147E-1,-9.203490019E-1,-2.057552338E-2
2.690204282E1,2.416369319E-1,-9.110788107E-1,-2.525711060E-2
2.690686672E1,2.412632108E-1,-8.899553418E-1,9.479522705E-4
2.691169068E1,2.457006127E-1,-9.022426605E-1,-2.052211761E-2
2.691651459E1,2.429951727E-1,-8.859763145E-1,-3.707027435E-2
2.692133855E1,2.404059470E-1,-8.864479065E-1,-2.262878418E-2
2.692616250E1,2.378447950E-1,-8.726418614E-1,-8.308410645E-3
2.693098646E1,2.519513667E-1,-8.850786090E-1,-1.783561707E-2
2.693581037E1,2.351560146E-1,-8.997459412E-1,-3.552436829E-3
2.694063433E1,2.138231099E-1,-9.071409702E-1,-1.311302185E-2
2.694545829E1,2.426249087E-1,-8.978943229E-1,-2.259063721E-2
2.695028219E1,2.427242100E-1,-9.147998095E-1,-1.300621033E-2
2.695510615E1,2.334869802E-1,-8.983131647E-1,-8.239746094E-3
2.695993011E1,2.195335627E-1,-8.843106031E-1,-1.775360107E-2
2.696475402E1,2.342397571E-1,-8.918179870E-1,-3.458976746E-3
2.696957797E1,2.370265871E-1,-8.992390037E-1,-2.961921692E-2
2.697440193E1,2.255926728E-1,-8.875616789E-1,-3.420257568E-2
2.697922584E1,2.262156606E-1,-8.973463774E-1,-1.501560211E-2
2.698404980E1,2.505140901E-1,-8.809834719E-1,-2.446842194E-2
2.698887370E1,2.296238542E-1,-8.860647082E-1,-2.988815308E-3
2.699369771E1,2.374211252E-1,-8.720432520E-1,-1.490688324E-2
2.699852162E1,2.261774540E-1,-8.700389266E-1,-1.960659027E-2
2.700334558E1,2.483161837E-1,-8.656644225E-1,-2.663803101E-2
2.700816954E1,2.369132191E-1,-8.590194583E-1,-1.463794708E-2
2.701299344E1,2.209497392E-1,-8.761072159E-1,-2.883434296E-2
2.701781740E1,2.406650484E-1,-8.788583279E-1,-2.155971527E-2
2.702264136E1,2.341810465E-1,-8.697022200E-1,-3.569984436E-2
2.702746526E1,2.253271341E-1,-8.701233864E-1,-1.650524139E-2
2.703228922E1,2.261595726E-1,-8.562847376E-1,-2.593898773E-2
2.703711318E1,2.413736135E-1,-8.425490856E-1,-2.105140686E-2
2.704193709E1,2.565778494E-1,-8.907524347E-1,-3.281593323E-2
2.704676105E1,2.220063508E-1,-8.767869473E-1,-3.972530365E-2
2.705158500E1,2.448008358E-1,-8.510166407E-1,-8.604049683E-3
2.705640891E1,2.437050045E-1,-8.492939472E-1,-2.045631409E-2
2.706123287E1,2.356165200E-1,-8.499518037E-1,-8.477210999E-3
2.706605683E1,2.253974080E-1,-8.600939512E-1,-2.743625641E-2
2.707088073E1,2.341934741E-1,-8.867349625E-1,-1.539134979E-2
2.707570469E1,2.192557603E-1,-8.894271851E-1,-2.480030060E-2
2.708052865E1,2.304962873E-1,-8.849821091E-1,-5.660057068E-3
2.708535261E1,2.486238182E-1,-8.592441082E-1,-9.250640869E-4
2.709017652E1,2.308942676E-1,-8.645896912E-1,-8.101463318E-3
2.709500047E1,2.369886190E-1,-8.723469973E-1,-5.730628967E-3
2.709982443E1,2.287109196E-1,-8.824331760E-1,1.359939575E-3
2.710464834E1,2.297677398E-1,-8.782472014E-1,-1.060581207E-2
2.710947230E1,2.164334059E-1,-8.314831257E-1,1.548290253E-2
2.711429625E1,2.315918356E-1,-8.468199968E-1,5.754470825E-3
2.711912016E1,1.991932988E-1,-8.597004414E-1,-3.236675262E-2
2.712394412E1,2.215766609E-1,-8.535624743E-1,-3.737449646E-3
2.712876808E1,2.532600462E-1,-8.594703674E-1,-6.198883057E-3
2.713359198E1,2.158576846E-1,-8.582174778E-1,-1.523971558E-3
2.713841594E1,2.261885107E-1,-8.498991728E-1,-1.112937927E-2
2.714323990E1,2.364512980E-1,-8.583000898E-1,-1.828289032E-2
2.714806381E1,2.514504790E-1,-8.548341990E-1,-1.588535309E-2
2.715288777E1,2.378391474E-1,-8.538086414E-1,-1.588249207E-2
2.715771167E1,2.434556484E-1,-8.575774431E-1,-1.113128662E-2
2.716253568E1,2.420678139E-1,-8.494945168E-1,-1.666069031E-3
2.716735959E1,2.266120911E-1,-8.533599973E-1,-2.786731720E-2
2.717218355E1,2.327410281E-1,-8.596746922E-1,-3.012084961E-2
2.717700745E1,2.248567343E-1,-8.540706635E-1,-1.810550690E-2
2.718183141E1,2.503279150E-1,-8.675547838E-1,-2.042484283E-2
2.718665537E1,2.330338359E-1,-8.571686149E-1,-2.271747589E-2
2.719147933E1,2.350544930E-1,-8.540235758E-1,-2.023792267E-2
2.719630323E1,2.442147732E-1,-8.557136655E-1,-2.252578735E-2
2.720112719E1,2.367873490E-1,-8.431611061E-1,-2.241611481E-2
2.720595115E1,2.414370775E-1,-8.330657482E-1,-2.704429626E-2
2.721077506E1,2.437114418E-1,-8.397059441E-1,-7.903099060E-3
2.721559902E1,2.339959443E-1,-8.510494828E-1,-2.214908600E-2
2.722042297E1,2.244009376E-1,-8.433289528E-1,-2.440834045E-2
2.722524693E1,2.290392518E-1,-8.475733995E-1,-2.902793884E-2
2.723007084E1,2.359922528E-1,-8.470207453E-1,-2.411556244E-2
2.723489480E1,2.167661190E-1,-8.607213497E-1,-1.212692261E-2
2.723971870E1,2.426494360E-1,-8.387245536E-1,-1.685619354E-2
2.724454266E1,2.467928827E-1,-8.359260559E-1,-1.443576813E-2
2.724936662E1,2.270616889E-1,-8.402398825E-1,-1.204109192E-2
2.725419058E1,2.144189477E-1,-8.208494782E-1,-1.204967499E-2
2.725901448E1,2.065426707E-1,-8.324969411E-1,-3.579425812E-2
2.726383844E1,2.341251075E-1,-8.393568993E-1,-2.375888824E-2
2.726866240E1,2.306039035E-1,-8.318841457E-1,-1.419734955E-2
2.727348631E1,2.579050362E-1,-8.505672216E-1,-1.658248901E-2
2.727831027E1,2.445901632E-1,-8.596791625E-1,-2.369880676E-2
2.728313422E1,2.123792171E-1,-8.331371546E-1,-3.550338745E-2
2.728795818E1,2.207771540E-1,-8.471771479E-1,-2.822780609E-2
2.729278209E1,2.244204283E-1,-8.326462507E-1,-2.338218689E-2
2.729760605E1,2.494477034E-1,-8.491058350E-1,-1.382923126E-2
2.730243000E1,2.412481010E-1,-8.488635421E-1,-3.282260895E-2
2.730725391E1,2.213709950E-1,-8.178018332E-1,-1.368427277E-2
2.731207787E1,2.373644114E-1,-8.249949813E-1,-8.938789368E-3
2.731690183E1,2.463320792E-1,-8.606605530E-1,-2.083110809E-2
2.732172573E1,2.387033701E-1,-8.366813660E-1,-1.363468170E-2
2.732654969E1,2.361414433E-1,-8.462165594E-1,-2.309799194E-2
2.733137360E1,2.313111126E-1,-8.533092737E-1,-3.485298157E-2
2.733619756E1,2.384421825E-1,-8.484926224E-1,-1.091289520E-2
2.734102152E1,2.193835676E-1,-8.342690468E-1,-6.157875061E-3
2.734584547E1,2.123990655E-1,-8.249533176E-1,-8.557319641E-3
2.735066938E1,2.244743407E-1,-8.204750419E-1,-3.817558289E-3
2.735549334E1,2.340384722E-1,-8.445532918E-1,-2.047729492E-2
2.736031730E1,2.077782154E-1,-8.399960399E-1,-2.513980865E-2
2.736514125E1,2.266146839E-1,-8.355506659E-1,-8.421897888E-3
2.736996516E1,2.025140226E-1,-8.026728034E-1,8.152008057E-3
2.737478912E1,2.117926478E-1,-8.034180403E-1,5.600929260E-3
2.737961308E1,2.042451501E-1,-8.136184216E-1,6.914138794E-4
2.738443698E1,2.274498940E-1,-8.451538086E-1,-4.187583923E-3
2.738926094E1,2.217460275E-1,-8.337427974E-1,-1.921653748E-3
2.739408490E1,2.064389884E-1,-8.129856586E-1,-9.176254272E-3
2.739890875E1,2.314071655E-1,-8.423119187E-1,-9.264945984E-3
2.740373276E1,2.323936820E-1,-8.382167816E-1,-6.984710693E-3
2.740855672E1,2.213467360E-1,-8.413462639E-1,-9.479522705E-3
2.741338063E1,2.150922120E-1,-8.373155594E-1,-9.583473206E-3
2.741820459E1,2.160207331E-1,-8.168107867E-1,-1.680850983E-2
2.742302855E1,2.264677882E-1,-8.012950420E-1,-2.615928650E-3
2.742785250E1,2.440349460E-1,-8.121110201E-1,-2.778053284E-3
2.743267641E1,2.378149033E-1,-8.204174042E-1,-2.191352844E-2
2.743750037E1,2.388841510E-1,-8.192062378E-1,-1.003456116E-2
2.744232433E1,2.187658548E-1,-8.157392740E-1,-1.485729218E-2
2.744714823E1,2.441045642E-1,-8.265077472E-1,-1.487922668E-2
2.745197219E1,2.361869216E-1,-7.921543121E-1,-3.150272369E-2
2.745679615E1,2.379388809E-1,-7.937384844E-1,-2.662563324E-2
2.746162006E1,2.278952301E-1,-8.165806532E-1,-3.601646423E-2
2.746644402E1,2.251123190E-1,-8.131338358E-1,-1.447486877E-2
2.747126797E1,2.437391877E-1,-8.239899874E-1,-9.721755981E-3
2.747609188E1,2.313051224E-1,-8.133990765E-1,-2.162075043E-2
2.748091584E1,2.117692828E-1,-8.289132714E-1,-1.206398010E-2
2.748573980E1,2.231620550E-1,-8.324099779E-1,-2.869129181E-2
2.749056370E1,2.153389454E-1,-8.192987442E-1,-4.044151306E-2
2.749538766E1,2.146132886E-1,-8.300797939E-1,-3.074359894E-2
2.750021162E1,2.256188393E-1,-8.169845343E-1,-2.350330353E-2
2.750503558E1,2.007693648E-1,-8.134541512E-1,2.794265747E-4
2.750985948E1,2.187258601E-1,-8.170950413E-1,-1.173591614E-2
2.751468339E1,2.291853428E-1,-8.111429214E-1,-1.416969299E-2
2.751950740E1,2.133147717E-1,-7.981626987E-1,-4.727363586E-3
2.752433131E1,2.235630751E-1,-7.900192738E-1,-1.909732819E-2
