"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.763887329E1,-1.091920808E-1,-1.478292793E-1,6.596423149E0
1.764128526E1,-1.079703495E-1,-1.441640854E-1,6.593979836E0
1.764369719E1,-1.091920808E-1,-1.453858167E-1,6.593979836E0
1.764610917E1,-1.104138121E-1,-1.466075480E-1,6.592758179E0
1.764852115E1,-1.091920808E-1,-1.466075480E-1,6.592758179E0
1.765093313E1,-1.091920808E-1,-1.466075480E-1,6.592758179E0
1.765334506E1,-1.091920808E-1,-1.466075480E-1,6.591536522E0
1.765575704E1,-1.104138121E-1,-1.466075480E-1,6.590314865E0
1.765816902E1,-1.091920808E-1,-1.478292793E-1,6.590314865E0
1.766058094E1,-1.104138121E-1,-1.478292793E-1,6.589092731E0
1.766299292E1,-1.104138121E-1,-1.478292793E-1,6.587871075E0
1.766540490E1,-1.104138121E-1,-1.490510106E-1,6.589092731E0
1.766781688E1,-1.104138121E-1,-1.490510106E-1,6.587871075E0
1.767022881E1,-1.116355360E-1,-1.502727419E-1,6.585427761E0
1.767264079E1,-1.116355360E-1,-1.539379209E-1,6.585427761E0
1.767505276E1,-1.104138121E-1,-1.539379209E-1,6.586649418E0
1.767746474E1,-1.104138121E-1,-1.527161896E-1,6.585427761E0
1.767987667E1,-1.116355360E-1,-1.551596522E-1,6.584206104E0
1.768228865E1,-1.104138121E-1,-1.563813835E-1,6.582984447E0
1.768470063E1,-1.104138121E-1,-1.576031148E-1,6.582984447E0
1.768711261E1,-1.104138121E-1,-1.600465775E-1,6.580540657E0
1.768952454E1,-1.104138121E-1,-1.576031148E-1,6.580540657E0
1.769193652E1,-1.116355360E-1,-1.612683088E-1,6.579319000E0
1.769434849E1,-1.104138121E-1,-1.624900252E-1,6.579319000E0
1.769676047E1,-1.104138121E-1,-1.637117565E-1,6.579319000E0
1.769917240E1,-1.104138121E-1,-1.649334878E-1,6.579319000E0
1.770158438E1,-1.079703495E-1,-1.637117565E-1,6.578097343E0
1.770399636E1,-1.104138121E-1,-1.649334878E-1,6.576875687E0
1.770640834E1,-1.091920808E-1,-1.649334878E-1,6.578097343E0
1.770882026E1,-1.091920808E-1,-1.661552191E-1,6.576875687E0
1.771123224E1,-1.104138121E-1,-1.661552191E-1,6.575654030E0
1.771364422E1,-1.079703495E-1,-1.637117565E-1,6.575654030E0
1.771605615E1,-1.079703495E-1,-1.649334878E-1,6.574432373E0
1.771846813E1,-1.079703495E-1,-1.637117565E-1,6.573210239E0
1.772088011E1,-1.091920808E-1,-1.649334878E-1,6.573210239E0
1.772329209E1,-1.079703495E-1,-1.649334878E-1,6.573210239E0
1.772570402E1,-1.067486182E-1,-1.637117565E-1,6.571988583E0
1.772811599E1,-1.067486182E-1,-1.637117565E-1,6.569545269E0
1.773052797E1,-1.067486182E-1,-1.637117565E-1,6.570766926E0
1.773293995E1,-1.067486182E-1,-1.624900252E-1,6.570766926E0
1.773535188E1,-1.067486182E-1,-1.612683088E-1,6.568323612E0
1.773776386E1,-1.055268943E-1,-1.588248461E-1,6.568323612E0
1.774017584E1,-1.055268943E-1,-1.600465775E-1,6.568323612E0
1.774258782E1,-1.055268943E-1,-1.600465775E-1,6.567101955E0
1.774499980E1,-1.055268943E-1,-1.576031148E-1,6.567101955E0
1.774741172E1,-1.055268943E-1,-1.576031148E-1,6.565880299E0
1.774982370E1,-1.043051630E-1,-1.563813835E-1,6.564658165E0
1.775223568E1,-1.043051630E-1,-1.551596522E-1,6.564658165E0
1.775464761E1,-1.055268943E-1,-1.539379209E-1,6.563436508E0
1.775705959E1,-1.067486182E-1,-1.539379209E-1,6.563436508E0
1.775947157E1,-1.079703495E-1,-1.539379209E-1,6.562214851E0
1.776188355E1,-1.067486182E-1,-1.539379209E-1,6.560993195E0
1.776429547E1,-1.079703495E-1,-1.514944583E-1,6.560993195E0
1.776670745E1,-1.079703495E-1,-1.514944583E-1,6.560993195E0
1.776911943E1,-1.067486182E-1,-1.514944583E-1,6.559771538E0
1.777153136E1,-1.055268943E-1,-1.502727419E-1,6.558549881E0
1.777394334E1,-1.043051630E-1,-1.502727419E-1,6.559771538E0
1.777635532E1,-1.055268943E-1,-1.502727419E-1,6.557327747E0
1.777876730E1,-1.067486182E-1,-1.490510106E-1,6.556106091E0
1.778117928E1,-1.067486182E-1,-1.514944583E-1,6.554884434E0
1.778359120E1,-1.079703495E-1,-1.502727419E-1,6.554884434E0
1.778600318E1,-1.091920808E-1,-1.514944583E-1,6.554884434E0
1.778841516E1,-1.055268943E-1,-1.514944583E-1,6.553662777E0
1.779082714E1,-1.067486182E-1,-1.539379209E-1,6.553662777E0
1.779323907E1,-1.079703495E-1,-1.539379209E-1,6.553662777E0
1.779565105E1,-1.091920808E-1,-1.551596522E-1,6.552441120E0
1.779806302E1,-1.091920808E-1,-1.539379209E-1,6.552441120E0
1.780047500E1,-1.091920808E-1,-1.539379209E-1,6.552441120E0
1.780288693E1,-1.091920808E-1,-1.563813835E-1,6.549997807E0
1.780529891E1,-1.079703495E-1,-1.551596522E-1,6.548775673E0
1.780771089E1,-1.079703495E-1,-1.551596522E-1,6.548775673E0
1.781012287E1,-1.079703495E-1,-1.539379209E-1,6.548775673E0
1.781253480E1,-1.104138121E-1,-1.551596522E-1,6.547554016E0
1.781494678E1,-1.091920808E-1,-1.563813835E-1,6.547554016E0
1.781735875E1,-1.104138121E-1,-1.551596522E-1,6.546332359E0
1.781977073E1,-1.091920808E-1,-1.539379209E-1,6.546332359E0
1.782218266E1,-1.091920808E-1,-1.551596522E-1,6.543889046E0
1.782459464E1,-1.091920808E-1,-1.563813835E-1,6.545110703E0
1.782700662E1,-1.104138121E-1,-1.576031148E-1,6.545110703E0
1.782941860E1,-1.116355360E-1,-1.600465775E-1,6.543889046E0
1.783183052E1,-1.104138121E-1,-1.600465775E-1,6.542667389E0
1.783424250E1,-1.104138121E-1,-1.576031148E-1,6.542667389E0
1.783665448E1,-1.091920808E-1,-1.576031148E-1,6.541445255E0
1.783906641E1,-1.091920808E-1,-1.576031148E-1,6.541445255E0
1.784147839E1,-1.091920808E-1,-1.588248461E-1,6.540223598E0
1.784389037E1,-1.104138121E-1,-1.600465775E-1,6.539001942E0
1.784630235E1,-1.104138121E-1,-1.612683088E-1,6.539001942E0
1.784871428E1,-1.104138121E-1,-1.612683088E-1,6.537780285E0
1.785112625E1,-1.104138121E-1,-1.612683088E-1,6.537780285E0
1.785353823E1,-1.091920808E-1,-1.612683088E-1,6.536558628E0
1.785595021E1,-1.091920808E-1,-1.637117565E-1,6.535336971E0
1.785836214E1,-1.104138121E-1,-1.600465775E-1,6.535336971E0
1.786077412E1,-1.079703495E-1,-1.612683088E-1,6.535336971E0
1.786318610E1,-1.091920808E-1,-1.588248461E-1,6.535336971E0
1.786559808E1,-1.079703495E-1,-1.576031148E-1,6.532893181E0
1.786801000E1,-1.091920808E-1,-1.551596522E-1,6.530449867E0
1.787042198E1,-1.091920808E-1,-1.563813835E-1,6.530449867E0
1.787283396E1,-1.104138121E-1,-1.539379209E-1,6.529228210E0
1.787524594E1,-1.104138121E-1,-1.539379209E-1,6.530449867E0
1.787765787E1,-1.091920808E-1,-1.551596522E-1,6.530449867E0
1.788006985E1,-1.104138121E-1,-1.527161896E-1,6.528006554E0
1.788248183E1,-1.091920808E-1,-1.527161896E-1,6.528006554E0
1.788489381E1,-1.104138121E-1,-1.527161896E-1,6.528006554E0
1.788730573E1,-1.104138121E-1,-1.502727419E-1,6.526784897E0
1.788971771E1,-1.091920808E-1,-1.514944583E-1,6.526784897E0
1.789212969E1,-1.091920808E-1,-1.527161896E-1,6.525563240E0
1.789454167E1,-1.104138121E-1,-1.514944583E-1,6.525563240E0
1.789695360E1,-1.104138121E-1,-1.514944583E-1,6.524341106E0
1.789936558E1,-1.116355360E-1,-1.514944583E-1,6.524341106E0
1.790177756E1,-1.116355360E-1,-1.514944583E-1,6.523119450E0
1.790418954E1,-1.104138121E-1,-1.514944583E-1,6.523119450E0
1.790660146E1,-1.116355360E-1,-1.514944583E-1,6.521897793E0
1.790901339E1,-1.116355360E-1,-1.502727419E-1,6.520676136E0
1.791142542E1,-1.116355360E-1,-1.490510106E-1,6.520676136E0
1.791383740E1,-1.116355360E-1,-1.490510106E-1,6.519454479E0
1.791624933E1,-1.116355360E-1,-1.466075480E-1,6.519454479E0
1.791866131E1,-1.128572673E-1,-1.441640854E-1,6.518232822E0
1.792107329E1,-1.116355360E-1,-1.404989064E-1,6.518232822E0
1.792348526E1,-1.104138121E-1,-1.380554438E-1,6.517010689E0
1.792589719E1,-1.116355360E-1,-1.380554438E-1,6.515789032E0
1.792830917E1,-1.128572673E-1,-1.392771751E-1,6.514567375E0
1.793072115E1,-1.153007299E-1,-1.392771751E-1,6.514567375E0
1.793313313E1,-1.153007299E-1,-1.404989064E-1,6.513345718E0
1.793554506E1,-1.153007299E-1,-1.392771751E-1,6.513345718E0
1.793795704E1,-1.140789986E-1,-1.380554438E-1,6.513345718E0
1.794036902E1,-1.153007299E-1,-1.356119812E-1,6.510902405E0
1.794278099E1,-1.165224537E-1,-1.343902498E-1,6.510902405E0
1.794519292E1,-1.153007299E-1,-1.343902498E-1,6.508458614E0
1.794760490E1,-1.165224537E-1,-1.319467872E-1,6.508458614E0
1.795001688E1,-1.165224537E-1,-1.307250559E-1,6.507236958E0
1.795242881E1,-1.165224537E-1,-1.331685185E-1,6.504793644E0
1.795484079E1,-1.177441850E-1,-1.368337125E-1,6.506015301E0
1.795725276E1,-1.189659163E-1,-1.404989064E-1,6.506015301E0
1.795966474E1,-1.201876476E-1,-1.429423541E-1,6.506015301E0
1.796207672E1,-1.189659163E-1,-1.466075480E-1,6.503571987E0
1.796448865E1,-1.189659163E-1,-1.490510106E-1,6.502350330E0
1.796690063E1,-1.201876476E-1,-1.514944583E-1,6.502350330E0
1.796931256E1,-1.189659163E-1,-1.539379209E-1,6.502350330E0
1.797172454E1,-1.177441850E-1,-1.551596522E-1,6.501128197E0
1.797413652E1,-1.165224537E-1,-1.576031148E-1,6.501128197E0
1.797654849E1,-1.165224537E-1,-1.576031148E-1,6.499906540E0
1.797896047E1,-1.153007299E-1,-1.576031148E-1,6.499906540E0
1.798137240E1,-1.165224537E-1,-1.588248461E-1,6.498684883E0
1.798378438E1,-1.153007299E-1,-1.612683088E-1,6.497463226E0
1.798619636E1,-1.140789986E-1,-1.624900252E-1,6.496241570E0
1.798860834E1,-1.153007299E-1,-1.637117565E-1,6.497463226E0
1.799102026E1,-1.128572673E-1,-1.637117565E-1,6.496241570E0
1.799343224E1,-1.140789986E-1,-1.661552191E-1,6.495019913E0
1.799584422E1,-1.140789986E-1,-1.685986817E-1,6.495019913E0
1.799825620E1,-1.128572673E-1,-1.685986817E-1,6.495019913E0
1.800066813E1,-1.128572673E-1,-1.698204130E-1,6.493798256E0
1.800308011E1,-1.104138121E-1,-1.698204130E-1,6.492576122E0
1.800549209E1,-1.104138121E-1,-1.685986817E-1,6.492576122E0
1.800790407E1,-1.091920808E-1,-1.698204130E-1,6.490132809E0
1.801031599E1,-1.079703495E-1,-1.698204130E-1,6.490132809E0
1.801272797E1,-1.055268943E-1,-1.698204130E-1,6.490132809E0
1.801513995E1,-1.067486182E-1,-1.673769504E-1,6.488911152E0
1.801755193E1,-1.055268943E-1,-1.673769504E-1,6.490132809E0
1.801996386E1,-1.030834317E-1,-1.661552191E-1,6.487689495E0
1.802237584E1,-1.030834317E-1,-1.649334878E-1,6.486467838E0
1.802478782E1,-1.030834317E-1,-1.661552191E-1,6.485245705E0
1.802719980E1,-1.030834317E-1,-1.637117565E-1,6.486467838E0
1.802961172E1,-1.018617004E-1,-1.612683088E-1,6.486467838E0
1.803202370E1,-1.006399691E-1,-1.612683088E-1,6.485245705E0
1.803443568E1,-9.941824526E-2,-1.588248461E-1,6.484024048E0
1.803684766E1,-9.941824526E-2,-1.551596522E-1,6.484024048E0
1.803925959E1,-1.006399691E-1,-1.551596522E-1,6.482802391E0
1.804167157E1,-9.819651395E-2,-1.527161896E-1,6.482802391E0
1.804408355E1,-9.819651395E-2,-1.514944583E-1,6.480359077E0
1.804649552E1,-1.006399691E-1,-1.478292793E-1,6.479137421E0
1.804890745E1,-9.941824526E-2,-1.466075480E-1,6.480359077E0
1.805131943E1,-9.697478265E-2,-1.453858167E-1,6.479137421E0
1.805373141E1,-9.941824526E-2,-1.429423541E-1,6.477915764E0
1.805614334E1,-9.941824526E-2,-1.404989064E-1,6.477915764E0
1.805855532E1,-9.819651395E-2,-1.368337125E-1,6.476693630E0
1.806096730E1,-9.819651395E-2,-1.343902498E-1,6.475471973E0
1.806337928E1,-9.941824526E-2,-1.331685185E-1,6.475471973E0
1.806579125E1,-1.006399691E-1,-1.307250559E-1,6.474250317E0
1.806820318E1,-9.819651395E-2,-1.270598769E-1,6.474250317E0
1.807061516E1,-9.941824526E-2,-1.209512278E-1,6.471807003E0
1.807302714E1,-9.941824526E-2,-1.185077652E-1,6.473028660E0
1.807543912E1,-9.941824526E-2,-1.160643101E-1,6.473028660E0
1.807785105E1,-9.941824526E-2,-1.123991162E-1,6.471807003E0
1.808026302E1,-9.941824526E-2,-1.148425788E-1,6.469363213E0
1.808267500E1,-1.006399691E-1,-1.123991162E-1,6.469363213E0
1.808508698E1,-1.018617004E-1,-1.111773923E-1,6.468141556E0
1.808749891E1,-1.018617004E-1,-1.087339297E-1,6.468141556E0
1.808991089E1,-1.043051630E-1,-1.075121984E-1,6.465698242E0
1.809232287E1,-1.030834317E-1,-1.075121984E-1,6.464476585E0
1.809473480E1,-1.018617004E-1,-1.111773923E-1,6.464476585E0
1.809714678E1,-1.043051630E-1,-1.148425788E-1,6.463254929E0
1.809955875E1,-1.067486182E-1,-1.185077652E-1,6.463254929E0
1.810197073E1,-1.079703495E-1,-1.246164143E-1,6.462033272E0
1.810438271E1,-1.091920808E-1,-1.270598769E-1,6.460811138E0
1.810679464E1,-1.091920808E-1,-1.307250559E-1,6.460811138E0
1.810920662E1,-1.104138121E-1,-1.356119812E-1,6.460811138E0
1.811161860E1,-1.079703495E-1,-1.343902498E-1,6.458367825E0
1.811403052E1,-1.104138121E-1,-1.392771751E-1,6.458367825E0
1.811644250E1,-1.091920808E-1,-1.490510106E-1,6.458367825E0
1.811885443E1,-1.104138121E-1,-1.563813835E-1,6.455924511E0
1.812126646E1,-1.116355360E-1,-1.600465775E-1,6.455924511E0
1.812367839E1,-1.128572673E-1,-1.661552191E-1,6.455924511E0
1.812609037E1,-1.116355360E-1,-1.710421443E-1,6.454702854E0
1.812850235E1,-1.116355360E-1,-1.759290546E-1,6.454702854E0
1.813091433E1,-1.104138121E-1,-1.795942485E-1,6.453481197E0
1.813332620E1,-1.104138121E-1,-1.808159798E-1,6.453481197E0
1.813573823E1,-1.091920808E-1,-1.808159798E-1,6.452259064E0
1.813815021E1,-1.079703495E-1,-1.844811589E-1,6.451037407E0
1.814056219E1,-1.067486182E-1,-1.857028902E-1,6.449815750E0
1.814297412E1,-1.043051630E-1,-1.857028902E-1,6.451037407E0
1.814538610E1,-1.043051630E-1,-1.844811589E-1,6.449815750E0
1.814779808E1,-1.006399691E-1,-1.832594275E-1,6.449815750E0
1.815021006E1,-1.006399691E-1,-1.832594275E-1,6.449815750E0
1.815262198E1,-1.006399691E-1,-1.808159798E-1,6.447372437E0
1.815503396E1,-9.819651395E-2,-1.783725172E-1,6.446150780E0
1.815744594E1,-9.575305134E-2,-1.759290546E-1,6.446150780E0
1.815985792E1,-9.453132749E-2,-1.698204130E-1,6.444928646E0
1.816226985E1,-9.086613357E-2,-1.649334878E-1,6.444928646E0
1.816468183E1,-8.842267841E-2,-1.600465775E-1,6.443706989E0
1.816709381E1,-8.720094711E-2,-1.563813835E-1,6.443706989E0
1.816950579E1,-8.353576064E-2,-1.514944583E-1,6.443706989E0
1.817191771E1,-8.475748450E-2,-1.441640854E-1,6.441263676E0
1.817432969E1,-8.231402934E-2,-1.417206228E-1,6.440042019E0
1.817674167E1,-7.987056673E-2,-1.368337125E-1,6.441263676E0
1.817915365E1,-7.742711157E-2,-1.356119812E-1,6.441263676E0
1.818156558E1,-7.864884287E-2,-1.319467872E-1,6.440042019E0
1.818397756E1,-7.864884287E-2,-1.295033395E-1,6.440042019E0
1.818638954E1,-7.987056673E-2,-1.295033395E-1,6.438820362E0
1.818880152E1,-7.987056673E-2,-1.270598769E-1,6.437598705E0
1.819121344E1,-8.109229803E-2,-1.246164143E-1,6.437598705E0
1.819362542E1,-7.987056673E-2,-1.246164143E-1,6.437598705E0
1.819603740E1,-8.231402934E-2,-1.246164143E-1,6.435154915E0
1.819844938E1,-8.231402934E-2,-1.258381456E-1,6.435154915E0
1.820086131E1,-8.475748450E-2,-1.270598769E-1,6.432711601E0
1.820327329E1,-8.353576064E-2,-1.258381456E-1,6.433933258E0
1.820568526E1,-8.597921580E-2,-1.282816082E-1,6.432711601E0
1.820809724E1,-8.720094711E-2,-1.295033395E-1,6.431489944E0
1.821050917E1,-8.720094711E-2,-1.295033395E-1,6.430268288E0
1.821292115E1,-8.842267841E-2,-1.295033395E-1,6.430268288E0
1.821533313E1,-8.964440972E-2,-1.319467872E-1,6.429046154E0
1.821774511E1,-9.208786488E-2,-1.331685185E-1,6.429046154E0
1.822015704E1,-9.453132749E-2,-1.356119812E-1,6.427824497E0
1.822256902E1,-9.453132749E-2,-1.380554438E-1,6.427824497E0
1.822498099E1,-9.697478265E-2,-1.392771751E-1,6.426602840E0
1.822739297E1,-9.575305134E-2,-1.404989064E-1,6.426602840E0
1.822980490E1,-9.697478265E-2,-1.441640854E-1,6.425381184E0
1.823221688E1,-9.941824526E-2,-1.441640854E-1,6.424159527E0
1.823462886E1,-1.006399691E-1,-1.478292793E-1,6.424159527E0
1.823704084E1,-1.030834317E-1,-1.502727419E-1,6.424159527E0
1.823945277E1,-1.030834317E-1,-1.527161896E-1,6.422937870E0
1.824186474E1,-1.030834317E-1,-1.551596522E-1,6.421716213E0
1.824427672E1,-1.030834317E-1,-1.576031148E-1,6.420494080E0
1.824668870E1,-1.043051630E-1,-1.588248461E-1,6.420494080E0
1.824910063E1,-1.043051630E-1,-1.600465775E-1,6.421716213E0
1.825151261E1,-1.043051630E-1,-1.637117565E-1,6.419272423E0
1.825392459E1,-1.055268943E-1,-1.649334878E-1,6.418050766E0
1.825633657E1,-1.055268943E-1,-1.649334878E-1,6.418050766E0
1.825874849E1,-1.055268943E-1,-1.673769504E-1,6.416829109E0
1.826116047E1,-1.055268943E-1,-1.673769504E-1,6.415607452E0
1.826357245E1,-1.055268943E-1,-1.673769504E-1,6.414385796E0
1.826598443E1,-1.055268943E-1,-1.685986817E-1,6.415607452E0
1.826839636E1,-1.055268943E-1,-1.685986817E-1,6.414385796E0
1.827080829E1,-1.043051630E-1,-1.673769504E-1,6.413163662E0
1.827322032E1,-1.079703495E-1,-1.673769504E-1,6.413163662E0
1.827563230E1,-1.055268943E-1,-1.698204130E-1,6.411942005E0
1.827804422E1,-1.079703495E-1,-1.673769504E-1,6.410720348E0
1.828045620E1,-1.079703495E-1,-1.673769504E-1,6.409498692E0
1.828286813E1,-1.091920808E-1,-1.685986817E-1,6.408277035E0
1.828528011E1,-1.104138121E-1,-1.649334878E-1,6.410720348E0
1.828769209E1,-1.104138121E-1,-1.637117565E-1,6.410720348E0
1.829010407E1,-1.104138121E-1,-1.624900252E-1,6.408277035E0
1.829251605E1,-1.128572673E-1,-1.612683088E-1,6.408277035E0
1.829492797E1,-1.104138121E-1,-1.588248461E-1,6.408277035E0
1.829733995E1,-1.116355360E-1,-1.576031148E-1,6.407055378E0
1.829975193E1,-1.140789986E-1,-1.539379209E-1,6.405833721E0
1.830216391E1,-1.140789986E-1,-1.502727419E-1,6.405833721E0
1.830457589E1,-1.140789986E-1,-1.490510106E-1,6.405833721E0
1.830698782E1,-1.140789986E-1,-1.453858167E-1,6.404611588E0
1.830939980E1,-1.165224537E-1,-1.429423541E-1,6.404611588E0
1.831181178E1,-1.177441850E-1,-1.380554438E-1,6.404611588E0
1.831422375E1,-1.189659163E-1,-1.356119812E-1,6.403389931E0
1.831663568E1,-1.189659163E-1,-1.331685185E-1,6.400946617E0
1.831904766E1,-1.189659163E-1,-1.319467872E-1,6.402168274E0
1.832145964E1,-1.201876476E-1,-1.282816082E-1,6.400946617E0
1.832387162E1,-1.226311028E-1,-1.246164143E-1,6.400946617E0
1.832628355E1,-1.201876476E-1,-1.233946830E-1,6.399724960E0
1.832869552E1,-1.226311028E-1,-1.197294965E-1,6.397281170E0
1.833110750E1,-1.214093715E-1,-1.160643101E-1,6.397281170E0
1.833351948E1,-1.238528341E-1,-1.148425788E-1,6.397281170E0
1.833593141E1,-1.238528341E-1,-1.123991162E-1,6.397281170E0
1.833834339E1,-1.250745654E-1,-1.111773923E-1,6.396059513E0
1.834075537E1,-1.250745654E-1,-1.075121984E-1,6.394837856E0
1.834316735E1,-1.287397593E-1,-1.087339297E-1,6.393616199E0
1.834557928E1,-1.275180280E-1,-1.075121984E-1,6.393616199E0
1.834799125E1,-1.287397593E-1,-1.075121984E-1,6.392394543E0
1.835040323E1,-1.287397593E-1,-1.087339297E-1,6.391172886E0
1.835281521E1,-1.299614757E-1,-1.087339297E-1,6.391172886E0
1.835522719E1,-1.299614757E-1,-1.111773923E-1,6.392394543E0
1.835763912E1,-1.311832070E-1,-1.099556610E-1,6.391172886E0
1.836005110E1,-1.336266696E-1,-1.111773923E-1,6.389951229E0
1.836246308E1,-1.336266696E-1,-1.136208475E-1,6.389951229E0
1.836487500E1,-1.348484010E-1,-1.136208475E-1,6.388729095E0
1.836728698E1,-1.348484010E-1,-1.148425788E-1,6.388729095E0
1.836969896E1,-1.348484010E-1,-1.160643101E-1,6.387507439E0
1.837211094E1,-1.372918636E-1,-1.172860414E-1,6.387507439E0
1.837452287E1,-1.360701323E-1,-1.209512278E-1,6.386285782E0
1.837693485E1,-1.372918636E-1,-1.209512278E-1,6.386285782E0
1.837934683E1,-1.372918636E-1,-1.197294965E-1,6.385064125E0
1.838175881E1,-1.397353113E-1,-1.209512278E-1,6.383842468E0
1.838417073E1,-1.372918636E-1,-1.209512278E-1,6.383842468E0
1.838658271E1,-1.372918636E-1,-1.233946830E-1,6.383842468E0
1.838899469E1,-1.385135949E-1,-1.258381456E-1,6.382620811E0
1.839140667E1,-1.385135949E-1,-1.246164143E-1,6.382620811E0
1.839381860E1,-1.385135949E-1,-1.258381456E-1,6.381399155E0
1.839623058E1,-1.385135949E-1,-1.295033395E-1,6.382620811E0
1.839864256E1,-1.409570426E-1,-1.319467872E-1,6.380177021E0
1.840105454E1,-1.372918636E-1,-1.356119812E-1,6.380177021E0
1.840346646E1,-1.360701323E-1,-1.417206228E-1,6.378955364E0
1.840587844E1,-1.372918636E-1,-1.429423541E-1,6.377733707E0
1.840829042E1,-1.360701323E-1,-1.466075480E-1,6.378955364E0
1.841070240E1,-1.348484010E-1,-1.490510106E-1,6.377733707E0
1.841311433E1,-1.348484010E-1,-1.527161896E-1,6.377733707E0
1.841552631E1,-1.324049383E-1,-1.563813835E-1,6.375290394E0
1.841793829E1,-1.311832070E-1,-1.588248461E-1,6.374068737E0
1.842035026E1,-1.287397593E-1,-1.612683088E-1,6.375290394E0
1.842276224E1,-1.275180280E-1,-1.673769504E-1,6.375290394E0
1.842517417E1,-1.275180280E-1,-1.698204130E-1,6.374068737E0
1.842758615E1,-1.250745654E-1,-1.710421443E-1,6.375290394E0
1.842999813E1,-1.226311028E-1,-1.710421443E-1,6.371624947E0
1.843241006E1,-1.201876476E-1,-1.734855920E-1,6.370403290E0
1.843482204E1,-1.189659163E-1,-1.759290546E-1,6.370403290E0
1.843723402E1,-1.177441850E-1,-1.771507859E-1,6.371624947E0
1.843964599E1,-1.165224537E-1,-1.820377111E-1,6.370403290E0
1.844205792E1,-1.128572673E-1,-1.857028902E-1,6.369181633E0
1.844446990E1,-1.091920808E-1,-1.844811589E-1,6.369181633E0
1.844688188E1,-1.091920808E-1,-1.857028902E-1,6.369181633E0
1.844929386E1,-1.055268943E-1,-1.857028902E-1,6.369181633E0
1.845170579E1,-1.055268943E-1,-1.869246215E-1,6.369181633E0
1.845411776E1,-1.006399691E-1,-1.857028902E-1,6.367959976E0
1.845652974E1,-9.941824526E-2,-1.881463528E-1,6.365516663E0
1.845894172E1,-9.575305134E-2,-1.893680841E-1,6.366738319E0
1.846135365E1,-9.453132749E-2,-1.881463528E-1,6.365516663E0
1.846376563E1,-9.330959618E-2,-1.869246215E-1,6.365516663E0
1.846617761E1,-8.964440972E-2,-1.869246215E-1,6.365516663E0
1.846858959E1,-8.720094711E-2,-1.857028902E-1,6.364294529E0
1.847100152E1,-8.475748450E-2,-1.832594275E-1,6.365516663E0
1.847341349E1,-8.353576064E-2,-1.820377111E-1,6.364294529E0
1.847582547E1,-8.109229803E-2,-1.808159798E-1,6.363072872E0
1.847823745E1,-7.864884287E-2,-1.795942485E-1,6.364294529E0
1.848064938E1,-7.620538026E-2,-1.771507859E-1,6.363072872E0
1.848306136E1,-7.498364896E-2,-1.759290546E-1,6.361851215E0
1.848547334E1,-7.376192510E-2,-1.734855920E-1,6.361851215E0
1.848788532E1,-7.254019380E-2,-1.722638607E-1,6.360629559E0
1.849029724E1,-7.254019380E-2,-1.698204130E-1,6.360629559E0
1.849270922E1,-6.887500733E-2,-1.661552191E-1,6.359407902E0
1.849512120E1,-6.765327603E-2,-1.637117565E-1,6.360629559E0
1.849753318E1,-6.643154472E-2,-1.588248461E-1,6.359407902E0
1.849994511E1,-6.643154472E-2,-1.576031148E-1,6.358186245E0
1.850235709E1,-6.643154472E-2,-1.551596522E-1,6.358186245E0
1.850476907E1,-6.643154472E-2,-1.514944583E-1,6.356964111E0
1.850718105E1,-6.643154472E-2,-1.478292793E-1,6.356964111E0
1.850959302E1,-6.765327603E-2,-1.453858167E-1,6.356964111E0
1.851200495E1,-6.765327603E-2,-1.417206228E-1,6.355742455E0
