"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.695844275E0,-7.944171429E-1,-5.302495003E0,9.820143700E0
8.698256202E0,-7.752745152E-1,-5.297709465E0,9.810572624E0
8.700668182E0,-7.848458290E-1,-5.292923450E0,9.820143700E0
8.703080161E0,-7.800601721E-1,-5.307280540E0,9.820143700E0
8.705492088E0,-7.944171429E-1,-5.292923450E0,9.805787086E0
8.707904067E0,-7.992027402E-1,-5.268995285E0,9.801001549E0
8.710316046E0,-8.135597110E-1,-5.283352375E0,9.810572624E0
8.712727973E0,-7.992027402E-1,-5.278566837E0,9.810572624E0
8.715139952E0,-8.135597110E-1,-5.264209747E0,9.815358162E0
8.717551932E0,-7.944171429E-1,-5.278566837E0,9.815358162E0
8.719963859E0,-7.896314859E-1,-5.273781300E0,9.801001549E0
8.722375838E0,-7.800601721E-1,-5.278566837E0,9.805787086E0
8.724787817E0,-7.896314859E-1,-5.259424210E0,9.810572624E0
8.727199796E0,-8.039883971E-1,-5.264209747E0,9.791430473E0
8.729611723E0,-7.704889178E-1,-5.268995285E0,9.777072906E0
8.732023702E0,-7.848458290E-1,-5.273781300E0,9.781859398E0
8.734435682E0,-7.848458290E-1,-5.278566837E0,9.762716293E0
8.736847609E0,-7.704889178E-1,-5.302495003E0,9.757930756E0
8.739259588E0,-7.322037220E-1,-5.288137913E0,9.772287369E0
8.741671567E0,-7.178468108E-1,-5.278566837E0,9.777072906E0
8.744083494E0,-7.609176040E-1,-5.288137913E0,9.767501831E0
8.746495473E0,-7.369893789E-1,-5.264209747E0,9.762716293E0
8.748907452E0,-7.130611539E-1,-5.259424210E0,9.781859398E0
8.751319379E0,-7.274180651E-1,-5.283352375E0,9.757930756E0
8.753731359E0,-7.178468108E-1,-5.278566837E0,9.753145218E0
8.756143338E0,-7.178468108E-1,-5.278566837E0,9.762716293E0
8.758555265E0,-6.987041831E-1,-5.264209747E0,9.762716293E0
8.760967244E0,-6.987041831E-1,-5.245067120E0,9.786644936E0
8.763379223E0,-6.843472719E-1,-5.259424210E0,9.786644936E0
8.765791202E0,-6.747759581E-1,-5.254638672E0,9.796216011E0
8.768203129E0,-6.699903607E-1,-5.273781300E0,9.786644936E0
8.770615109E0,-6.269195080E-1,-5.249852657E0,9.781859398E0
8.773027088E0,-6.460621357E-1,-5.259424210E0,9.801001549E0
8.775439015E0,-6.652047038E-1,-5.273781300E0,9.786644936E0
8.777850994E0,-6.604190469E-1,-5.264209747E0,9.786644936E0
8.780262973E0,-6.412764788E-1,-5.245067120E0,9.772287369E0
8.782674900E0,-6.364908218E-1,-5.268995285E0,9.786644936E0
8.785086879E0,-6.317051649E-1,-5.264209747E0,9.767501831E0
8.787498859E0,-6.221339107E-1,-5.273781300E0,9.757930756E0
8.789910786E0,-5.934200287E-1,-5.211567879E0,9.772287369E0
8.792322765E0,-5.934200287E-1,-5.211567879E0,9.772287369E0
8.794734744E0,-5.742774606E-1,-5.182853699E0,9.772287369E0
8.797146671E0,-5.742774606E-1,-5.182853699E0,9.767501831E0
8.799558650E0,-5.790630579E-1,-5.178068161E0,9.786644936E0
8.801970629E0,-5.647061467E-1,-5.163711071E0,9.796216011E0
8.804382557E0,-5.407779217E-1,-5.187639713E0,9.777072906E0
8.806794536E0,-5.216353536E-1,-5.178068161E0,9.772287369E0
8.809206515E0,-5.216353536E-1,-5.178068161E0,9.801001549E0
8.811618442E0,-5.264210105E-1,-5.187639713E0,9.777072906E0
8.814030421E0,-5.216353536E-1,-5.254638672E0,9.772287369E0
8.816442400E0,-5.407779217E-1,-5.307280540E0,9.762716293E0
8.818854327E0,-5.647061467E-1,-5.321637630E0,9.748359680E0
8.821266307E0,-5.838487148E-1,-5.345565796E0,9.753145218E0
8.823678286E0,-5.934200287E-1,-5.345565796E0,9.734002113E0
8.826090265E0,-6.125625968E-1,-5.345565796E0,9.753145218E0
8.828502192E0,-6.412764788E-1,-5.388636589E0,9.738788605E0
8.830914171E0,-6.699903607E-1,-5.412564754E0,9.738788605E0
8.833326150E0,-6.747759581E-1,-5.412564754E0,9.743574142E0
8.835738077E0,-6.699903607E-1,-5.460421085E0,9.748359680E0
8.838150057E0,-6.747759581E-1,-5.469992638E0,9.743574142E0
8.840562036E0,-7.082754970E-1,-5.436492920E0,9.734002113E0
8.842973963E0,-7.178468108E-1,-5.393422127E0,9.762716293E0
8.845385942E0,-6.843472719E-1,-5.350351334E0,9.781859398E0
8.847797921E0,-6.891329288E-1,-5.355136871E0,9.805787086E0
8.850209848E0,-6.747759581E-1,-5.379065514E0,9.805787086E0
8.852621827E0,-6.795616150E-1,-5.412564754E0,9.801001549E0
8.855033807E0,-6.460621357E-1,-5.455635548E0,9.796216011E0
8.857445734E0,-6.221339107E-1,-5.474778175E0,9.810572624E0
8.859857713E0,-6.029912829E-1,-5.484349728E0,9.805787086E0
8.862269692E0,-6.029912829E-1,-5.493920803E0,9.820143700E0
8.864681671E0,-6.364908218E-1,-5.465207100E0,9.834501266E0
8.867093598E0,-7.274180651E-1,-5.422136307E0,9.858428955E0
8.869505577E0,-7.944171429E-1,-5.407779217E0,9.872786522E0
8.871917557E0,-8.327022791E-1,-5.369493961E0,9.877572060E0
8.874329484E0,-8.566305041E-1,-5.369493961E0,9.872786522E0
8.876741463E0,-8.374879360E-1,-5.388636589E0,9.868000984E0
8.879153442E0,-8.422735929E-1,-5.350351334E0,9.872786522E0
8.881565369E0,-8.662018180E-1,-5.335994720E0,9.872786522E0
8.883977348E0,-8.662018180E-1,-5.350351334E0,9.887143135E0
8.886389327E0,-8.709874153E-1,-5.355136871E0,9.901499748E0
8.888801254E0,-8.374879360E-1,-5.316852093E0,9.911071777E0
8.891213234E0,-8.231309652E-1,-5.297709465E0,9.934999466E0
8.893625213E0,-8.135597110E-1,-5.278566837E0,9.925428391E0
8.896037140E0,-8.566305041E-1,-5.264209747E0,9.920642853E0
8.898449119E0,-8.614161611E-1,-5.240281582E0,9.939785004E0
8.900861098E0,-8.566305041E-1,-5.249852657E0,9.934999466E0
8.903273025E0,-8.374879360E-1,-5.225924492E0,9.920642853E0
8.905685004E0,-8.518448472E-1,-5.240281582E0,9.925428391E0
8.908096984E0,-8.327022791E-1,-5.245067120E0,9.896714211E0
8.910508911E0,-8.183453679E-1,-5.240281582E0,9.906285286E0
8.912920890E0,-8.087740541E-1,-5.221138954E0,9.934999466E0
8.915332869E0,-7.896314859E-1,-5.221138954E0,9.930213928E0
8.917744848E0,-7.800601721E-1,-5.230710506E0,9.925428391E0
8.920156775E0,-7.992027402E-1,-5.259424210E0,9.911071777E0
8.922568754E0,-7.944171429E-1,-5.264209747E0,9.882357597E0
8.924980734E0,-8.087740541E-1,-5.245067120E0,9.877572060E0
8.927392661E0,-8.135597110E-1,-5.206781864E0,9.872786522E0
8.929804640E0,-7.752745152E-1,-5.178068161E0,9.877572060E0
8.932216619E0,-7.992027402E-1,-5.158925533E0,9.906285286E0
8.934628546E0,-7.848458290E-1,-5.149354458E0,9.887143135E0
8.937040525E0,-7.513462901E-1,-5.163711071E0,9.887143135E0
8.939452504E0,-7.609176040E-1,-5.158925533E0,9.882357597E0
8.941864432E0,-7.465606928E-1,-5.144568920E0,9.868000984E0
8.944276411E0,-7.561319470E-1,-5.134997368E0,9.868000984E0
8.946688338E0,-7.704889178E-1,-5.163711071E0,9.853643417E0
8.949100317E0,-7.609176040E-1,-5.163711071E0,9.853643417E0
8.951512296E0,-7.513462901E-1,-5.197210789E0,9.858428955E0
8.953924275E0,-7.513462901E-1,-5.197210789E0,9.848857880E0
8.956336202E0,-7.561319470E-1,-5.187639713E0,9.824930191E0
8.958748182E0,-7.704889178E-1,-5.197210789E0,9.824930191E0
8.961160161E0,-7.609176040E-1,-5.235496044E0,9.824930191E0
8.963572088E0,-7.513462901E-1,-5.259424210E0,9.820143700E0
8.965984067E0,-7.896314859E-1,-5.273781300E0,9.801001549E0
8.968396046E0,-7.848458290E-1,-5.268995285E0,9.805787086E0
8.970807921E0,-8.039883971E-1,-5.307280540E0,9.781859398E0
8.973219952E0,-7.992027402E-1,-5.335994720E0,9.786644936E0
8.975631932E0,-7.944171429E-1,-5.374279499E0,9.781859398E0
8.978043911E0,-8.039883971E-1,-5.388636589E0,9.748359680E0
8.980455838E0,-8.039883971E-1,-5.422136307E0,9.748359680E0
8.982867817E0,-8.470591903E-1,-5.446064472E0,9.734002113E0
8.985279796E0,-8.470591903E-1,-5.469992638E0,9.734002113E0
8.987691723E0,-8.566305041E-1,-5.469992638E0,9.724431038E0
8.990103702E0,-8.422735929E-1,-5.436492920E0,9.714859962E0
8.992515682E0,-8.470591903E-1,-5.383851051E0,9.743574142E0
8.994927609E0,-8.757730722E-1,-5.331208706E0,9.781859398E0
8.997339588E0,-8.949156404E-1,-5.307280540E0,9.801001549E0
8.999751567E0,-9.092726111E-1,-5.288137913E0,9.805787086E0
9.002163494E0,-8.997012973E-1,-5.273781300E0,9.801001549E0
9.004575473E0,-8.997012973E-1,-5.264209747E0,9.801001549E0
9.006987452E0,-8.901300430E-1,-5.254638672E0,9.805787086E0
9.009399432E0,-9.044869542E-1,-5.235496044E0,9.805787086E0
9.011811359E0,-8.853443861E-1,-5.201996326E0,9.810572624E0
9.014223338E0,-9.044869542E-1,-5.192425251E0,9.824930191E0
9.016635317E0,-9.140582681E-1,-5.168497086E0,9.839286804E0
9.019047244E0,-8.997012973E-1,-5.154139996E0,9.824930191E0
9.021459223E0,-8.997012973E-1,-5.149354458E0,9.810572624E0
9.023871202E0,-9.092726111E-1,-5.173282623E0,9.815358162E0
9.026283129E0,-8.949156404E-1,-5.139782906E0,9.829715729E0
9.028695109E0,-8.997012973E-1,-5.120640278E0,9.839286804E0
9.031107088E0,-8.997012973E-1,-5.101497650E0,9.829715729E0
9.033519015E0,-9.092726111E-1,-5.106283665E0,9.829715729E0
9.035930942E0,-9.140582681E-1,-5.120640278E0,9.829715729E0
9.038342973E0,-9.236295223E-1,-5.115854740E0,9.829715729E0
9.040754900E0,-9.284151793E-1,-5.106283665E0,9.844072342E0
9.043166879E0,-9.188438654E-1,-5.087141037E0,9.848857880E0
9.045578859E0,-9.427721500E-1,-5.091926575E0,9.824930191E0
9.047990786E0,-9.284151793E-1,-5.082355499E0,9.820143700E0
9.050402765E0,-9.140582681E-1,-5.077569485E0,9.829715729E0
9.052814744E0,-8.901300430E-1,-5.082355499E0,9.815358162E0
9.055226671E0,-8.805587292E-1,-5.072783947E0,9.815358162E0
9.057638650E0,-8.614161611E-1,-5.053641319E0,9.815358162E0
9.060050629E0,-8.662018180E-1,-5.067998409E0,9.815358162E0
9.062462609E0,-8.422735929E-1,-5.096712112E0,9.796216011E0
9.064874536E0,-8.374879360E-1,-5.111069202E0,9.777072906E0
9.067286515E0,-8.422735929E-1,-5.087141037E0,9.796216011E0
9.069698494E0,-8.327022791E-1,-5.029713154E0,9.815358162E0
9.072110421E0,-8.422735929E-1,-5.029713154E0,9.810572624E0
9.074522400E0,-8.374879360E-1,-5.048855782E0,9.805787086E0
9.076934379E0,-8.087740541E-1,-5.048855782E0,9.820143700E0
9.079346307E0,-8.135597110E-1,-5.039284706E0,9.824930191E0
9.081758286E0,-7.848458290E-1,-4.996213913E0,9.834501266E0
9.084170265E0,-7.896314859E-1,-5.044070244E0,9.820143700E0
9.086582192E0,-7.944171429E-1,-5.134997368E0,9.772287369E0
9.088994171E0,-7.609176040E-1,-5.139782906E0,9.767501831E0
9.091406150E0,-7.465606928E-1,-5.120640278E0,9.791430473E0
9.093818077E0,-7.752745152E-1,-5.091926575E0,9.796216011E0
9.096230057E0,-7.848458290E-1,-5.082355499E0,9.805787086E0
9.098641984E0,-7.800601721E-1,-5.077569485E0,9.805787086E0
9.101054015E0,-7.657032609E-1,-5.024927616E0,9.791430473E0
9.103465942E0,-7.944171429E-1,-5.015356064E0,9.786644936E0
9.105877921E0,-7.992027402E-1,-5.024927616E0,9.781859398E0
9.108289900E0,-7.944171429E-1,-5.091926575E0,9.781859398E0
9.110701827E0,-7.561319470E-1,-5.144568920E0,9.767501831E0
9.113113807E0,-7.561319470E-1,-5.163711071E0,9.757930756E0
9.115525786E0,-7.465606928E-1,-5.120640278E0,9.781859398E0
9.117937713E0,-7.465606928E-1,-5.115854740E0,9.781859398E0
9.120349692E0,-7.513462901E-1,-5.072783947E0,9.786644936E0
9.122761671E0,-7.561319470E-1,-5.029713154E0,9.815358162E0
9.125173598E0,-7.848458290E-1,-5.029713154E0,9.786644936E0
9.127585577E0,-7.704889178E-1,-5.096712112E0,9.767501831E0
9.129997557E0,-7.609176040E-1,-5.101497650E0,9.767501831E0
9.132409484E0,-7.465606928E-1,-5.091926575E0,9.791430473E0
9.134821463E0,-7.513462901E-1,-5.077569485E0,9.801001549E0
9.137233442E0,-7.513462901E-1,-5.077569485E0,9.810572624E0
9.139645369E0,-7.513462901E-1,-5.067998409E0,9.820143700E0
9.142057348E0,-7.417750359E-1,-5.077569485E0,9.824930191E0
9.144469327E0,-7.561319470E-1,-5.048855782E0,9.815358162E0
9.146881254E0,-7.752745152E-1,-5.015356064E0,9.824930191E0
9.149293234E0,-7.896314859E-1,-5.034498692E0,9.824930191E0
9.151705213E0,-7.848458290E-1,-5.096712112E0,9.810572624E0
9.154117140E0,-7.752745152E-1,-5.091926575E0,9.805787086E0
9.156529119E0,-7.704889178E-1,-5.115854740E0,9.801001549E0
9.158941098E0,-7.704889178E-1,-5.158925533E0,9.810572624E0
9.161353077E0,-7.657032609E-1,-5.154139996E0,9.834501266E0
9.163765004E0,-7.896314859E-1,-5.125426292E0,9.839286804E0
9.166176984E0,-7.848458290E-1,-5.101497650E0,9.834501266E0
9.168588963E0,-8.039883971E-1,-5.106283665E0,9.839286804E0
9.171000890E0,-8.135597110E-1,-5.120640278E0,9.839286804E0
9.173412869E0,-7.896314859E-1,-5.101497650E0,9.848857880E0
9.175824848E0,-8.039883971E-1,-5.082355499E0,9.853643417E0
9.178236775E0,-7.992027402E-1,-5.077569485E0,9.868000984E0
9.180648754E0,-7.848458290E-1,-5.101497650E0,9.844072342E0
9.183060734E0,-7.896314859E-1,-5.077569485E0,9.848857880E0
9.185472713E0,-7.800601721E-1,-5.067998409E0,9.868000984E0
9.187884640E0,-7.896314859E-1,-5.072783947E0,9.863214493E0
9.190296619E0,-7.944171429E-1,-5.063212872E0,9.868000984E0
9.192708598E0,-7.752745152E-1,-5.024927616E0,9.858428955E0
9.195120525E0,-7.704889178E-1,-5.029713154E0,9.868000984E0
9.197532504E0,-7.944171429E-1,-5.034498692E0,9.891928673E0
9.199944484E0,-7.752745152E-1,-5.015356064E0,9.896714211E0
9.202356411E0,-7.657032609E-1,-5.000999451E0,9.896714211E0
9.204768390E0,-7.704889178E-1,-4.967499733E0,9.901499748E0
9.207180369E0,-7.800601721E-1,-4.986642361E0,9.891928673E0
9.209592296E0,-7.896314859E-1,-5.024927616E0,9.868000984E0
9.212004275E0,-7.704889178E-1,-5.029713154E0,9.872786522E0
9.214416254E0,-7.417750359E-1,-4.962714195E0,9.877572060E0
9.216828182E0,-7.465606928E-1,-4.905286312E0,9.901499748E0
9.219240161E0,-7.657032609E-1,-4.943571568E0,9.882357597E0
9.221652140E0,-7.609176040E-1,-4.953142643E0,9.877572060E0
9.224064067E0,-7.561319470E-1,-4.943571568E0,9.887143135E0
9.226476046E0,-7.657032609E-1,-4.948357105E0,9.872786522E0
9.228887973E0,-7.609176040E-1,-4.929214478E0,9.863214493E0
9.231300004E0,-7.513462901E-1,-4.929214478E0,9.868000984E0
9.233711932E0,-7.226324677E-1,-4.924428940E0,9.863214493E0
9.236123911E0,-6.939185858E-1,-4.957928658E0,9.872786522E0
9.238535890E0,-6.843472719E-1,-4.972285271E0,9.858428955E0
9.240947817E0,-6.987041831E-1,-4.967499733E0,9.834501266E0
9.243359796E0,-6.795616150E-1,-4.977071285E0,9.844072342E0
9.245771775E0,-6.843472719E-1,-4.986642361E0,9.829715729E0
9.248183702E0,-6.747759581E-1,-4.991427898E0,9.815358162E0
9.250595682E0,-6.987041831E-1,-4.977071285E0,9.820143700E0
9.253007661E0,-6.843472719E-1,-4.972285271E0,9.815358162E0
9.255419588E0,-7.082754970E-1,-5.010570526E0,9.801001549E0
9.257831567E0,-6.939185858E-1,-5.034498692E0,9.805787086E0
9.260243546E0,-6.891329288E-1,-5.034498692E0,9.796216011E0
9.262655473E0,-6.891329288E-1,-5.029713154E0,9.796216011E0
9.265067452E0,-6.939185858E-1,-5.000999451E0,9.796216011E0
9.267479432E0,-7.034898400E-1,-4.981856823E0,9.791430473E0
9.269891359E0,-6.891329288E-1,-4.977071285E0,9.801001549E0
9.272303338E0,-6.699903607E-1,-5.024927616E0,9.781859398E0
9.274715317E0,-6.795616150E-1,-5.063212872E0,9.781859398E0
9.277127296E0,-6.795616150E-1,-5.058426857E0,9.801001549E0
9.279539223E0,-7.034898400E-1,-5.053641319E0,9.786644936E0
9.281951202E0,-6.652047038E-1,-5.039284706E0,9.781859398E0
9.284363182E0,-6.795616150E-1,-5.029713154E0,9.791430473E0
9.286775109E0,-6.508477330E-1,-5.010570526E0,9.786644936E0
9.289187088E0,-6.556333899E-1,-5.015356064E0,9.810572624E0
9.291599067E0,-6.939185858E-1,-5.005784988E0,9.820143700E0
9.294010994E0,-7.082754970E-1,-5.020142078E0,9.805787086E0
9.296422973E0,-7.082754970E-1,-5.048855782E0,9.786644936E0
9.298834900E0,-6.987041831E-1,-5.053641319E0,9.781859398E0
9.301246879E0,-7.082754970E-1,-5.091926575E0,9.796216011E0
9.303658859E0,-7.082754970E-1,-5.087141037E0,9.815358162E0
9.306070838E0,-7.082754970E-1,-5.077569485E0,9.791430473E0
9.308482765E0,-7.226324677E-1,-5.082355499E0,9.786644936E0
9.310894744E0,-7.657032609E-1,-5.067998409E0,9.801001549E0
9.313306723E0,-7.465606928E-1,-5.063212872E0,9.801001549E0
9.315718650E0,-7.274180651E-1,-5.063212872E0,9.786644936E0
9.318130577E0,-7.274180651E-1,-5.034498692E0,9.801001549E0
9.320542609E0,-7.082754970E-1,-5.005784988E0,9.810572624E0
9.322954588E0,-7.082754970E-1,-5.015356064E0,9.815358162E0
9.325366515E0,-7.226324677E-1,-5.020142078E0,9.810572624E0
9.327778494E0,-7.034898400E-1,-5.005784988E0,9.810572624E0
9.330190473E0,-7.034898400E-1,-4.991427898E0,9.810572624E0
9.332602400E0,-6.939185858E-1,-4.991427898E0,9.820143700E0
9.335014379E0,-6.891329288E-1,-4.991427898E0,9.820143700E0
9.337426307E0,-7.034898400E-1,-4.986642361E0,9.820143700E0
9.339838286E0,-6.891329288E-1,-5.010570526E0,9.796216011E0
9.342250265E0,-6.987041831E-1,-4.991427898E0,9.815358162E0
9.344662244E0,-6.843472719E-1,-5.000999451E0,9.829715729E0
9.347074171E0,-6.795616150E-1,-5.005784988E0,9.829715729E0
9.349486150E0,-6.604190469E-1,-5.015356064E0,9.834501266E0
9.351898077E0,-6.556333899E-1,-4.986642361E0,9.834501266E0
9.354310057E0,-6.747759581E-1,-5.005784988E0,9.834501266E0
9.356722036E0,-6.747759581E-1,-4.986642361E0,9.848857880E0
9.359134015E0,-6.508477330E-1,-4.981856823E0,9.844072342E0
9.361545994E0,-6.412764788E-1,-5.000999451E0,9.839286804E0
9.363957921E0,-6.412764788E-1,-5.015356064E0,9.829715729E0
9.366369900E0,-6.604190469E-1,-5.024927616E0,9.829715729E0
9.368781879E0,-6.508477330E-1,-5.029713154E0,9.829715729E0
9.371193807E0,-6.364908218E-1,-5.024927616E0,9.810572624E0
9.373605786E0,-6.173482537E-1,-5.039284706E0,9.810572624E0
9.376017765E0,-6.077769399E-1,-5.053641319E0,9.839286804E0
9.378429692E0,-6.077769399E-1,-5.039284706E0,9.844072342E0
9.380841671E0,-6.317051649E-1,-5.034498692E0,9.844072342E0
9.383253650E0,-6.077769399E-1,-5.034498692E0,9.820143700E0
9.385665577E0,-6.221339107E-1,-5.039284706E0,9.824930191E0
9.388077557E0,-6.125625968E-1,-5.020142078E0,9.829715729E0
9.390489484E0,-6.221339107E-1,-5.044070244E0,9.824930191E0
9.392901463E0,-6.173482537E-1,-5.072783947E0,9.844072342E0
9.395313442E0,-6.269195080E-1,-5.058426857E0,9.839286804E0
9.397726150E0,-5.886343718E-1,-5.034498692E0,9.834501266E0
9.400137348E0,-5.838487148E-1,-5.029713154E0,9.848857880E0
9.402549327E0,-6.317051649E-1,-5.039284706E0,9.824930191E0
9.404961307E0,-6.364908218E-1,-5.053641319E0,9.829715729E0
9.407373286E0,-6.125625968E-1,-5.053641319E0,9.829715729E0
9.409785213E0,-6.317051649E-1,-5.039284706E0,9.824930191E0
9.412197140E0,-6.364908218E-1,-5.053641319E0,9.820143700E0
9.414609171E0,-6.412764788E-1,-5.067998409E0,9.829715729E0
9.417021098E0,-6.412764788E-1,-5.077569485E0,9.810572624E0
9.419433077E0,-6.556333899E-1,-5.077569485E0,9.824930191E0
9.421845057E0,-6.460621357E-1,-5.067998409E0,9.824930191E0
9.424256984E0,-6.556333899E-1,-5.067998409E0,9.829715729E0
9.426668963E0,-6.795616150E-1,-5.044070244E0,9.829715729E0
9.429080942E0,-6.747759581E-1,-5.048855782E0,9.820143700E0
9.431492921E0,-6.460621357E-1,-5.091926575E0,9.805787086E0
9.433904848E0,-6.364908218E-1,-5.091926575E0,9.805787086E0
9.436316827E0,-6.317051649E-1,-5.106283665E0,9.844072342E0
9.438728807E0,-6.508477330E-1,-5.120640278E0,9.820143700E0
9.441140734E0,-6.556333899E-1,-5.115854740E0,9.810572624E0
9.443552713E0,-6.699903607E-1,-5.101497650E0,9.829715729E0
9.445964640E0,-6.652047038E-1,-5.096712112E0,9.829715729E0
9.448376619E0,-6.652047038E-1,-5.120640278E0,9.820143700E0
9.450788598E0,-6.699903607E-1,-5.111069202E0,9.824930191E0
9.453200577E0,-6.891329288E-1,-5.115854740E0,9.824930191E0
9.455612504E0,-7.130611539E-1,-5.125426292E0,9.824930191E0
9.458024484E0,-7.226324677E-1,-5.096712112E0,9.839286804E0
9.460436463E0,-7.322037220E-1,-5.072783947E0,9.839286804E0
9.462848390E0,-6.939185858E-1,-5.082355499E0,9.834501266E0
9.465260369E0,-6.939185858E-1,-5.082355499E0,9.839286804E0
9.467672348E0,-7.274180651E-1,-5.058426857E0,9.863214493E0
9.470084275E0,-7.274180651E-1,-5.039284706E0,9.844072342E0
9.472496254E0,-7.274180651E-1,-5.072783947E0,9.824930191E0
9.474908234E0,-7.274180651E-1,-5.120640278E0,9.820143700E0
9.477320161E0,-7.226324677E-1,-5.144568920E0,9.820143700E0
9.479732140E0,-6.939185858E-1,-5.134997368E0,9.839286804E0
9.482144119E0,-6.987041831E-1,-5.144568920E0,9.834501266E0
9.484556098E0,-7.082754970E-1,-5.144568920E0,9.824930191E0
9.486968025E0,-7.130611539E-1,-5.106283665E0,9.834501266E0
9.489380004E0,-7.082754970E-1,-5.096712112E0,9.858428955E0
9.491791984E0,-6.939185858E-1,-5.063212872E0,9.858428955E0
9.494203911E0,-7.130611539E-1,-5.072783947E0,9.868000984E0
9.496615890E0,-7.082754970E-1,-5.058426857E0,9.848857880E0
9.499027869E0,-7.130611539E-1,-5.058426857E0,9.848857880E0
9.501439796E0,-7.130611539E-1,-5.058426857E0,9.853643417E0
9.503851775E0,-7.034898400E-1,-5.053641319E0,9.858428955E0
9.506263754E0,-7.274180651E-1,-5.044070244E0,9.848857880E0
9.508675682E0,-6.987041831E-1,-5.034498692E0,9.848857880E0
9.511087661E0,-7.130611539E-1,-5.048855782E0,9.848857880E0
9.513499640E0,-7.274180651E-1,-5.067998409E0,9.839286804E0
9.515911567E0,-7.178468108E-1,-5.058426857E0,9.872786522E0
9.518323546E0,-7.322037220E-1,-5.048855782E0,9.858428955E0
9.520735525E0,-7.369893789E-1,-5.034498692E0,9.853643417E0
9.523147504E0,-7.178468108E-1,-5.029713154E0,9.853643417E0
9.525559432E0,-7.178468108E-1,-5.015356064E0,9.839286804E0
9.527971411E0,-7.178468108E-1,-5.020142078E0,9.844072342E0
9.530383390E0,-7.178468108E-1,-5.024927616E0,9.834501266E0
9.532795317E0,-7.034898400E-1,-5.020142078E0,9.820143700E0
9.535207296E0,-7.226324677E-1,-5.053641319E0,9.810572624E0
9.537619275E0,-7.034898400E-1,-5.058426857E0,9.824930191E0
9.540031150E0,-6.604190469E-1,-5.077569485E0,9.829715729E0
9.542443182E0,-6.604190469E-1,-5.082355499E0,9.810572624E0
9.544855109E0,-6.604190469E-1,-5.067998409E0,9.824930191E0
9.547267088E0,-6.891329288E-1,-5.063212872E0,9.824930191E0
9.549679067E0,-6.987041831E-1,-5.058426857E0,9.824930191E0
9.552091046E0,-7.034898400E-1,-5.072783947E0,9.824930191E0
9.554502973E0,-6.987041831E-1,-5.091926575E0,9.820143700E0
9.556914952E0,-6.987041831E-1,-5.106283665E0,9.815358162E0
9.559326932E0,-6.843472719E-1,-5.101497650E0,9.829715729E0
9.561738859E0,-6.795616150E-1,-5.096712112E0,9.829715729E0
9.564150838E0,-6.939185858E-1,-5.087141037E0,9.824930191E0
9.566562817E0,-6.843472719E-1,-5.082355499E0,9.824930191E0
9.568974796E0,-7.082754970E-1,-5.044070244E0,9.820143700E0
9.571386723E0,-7.178468108E-1,-5.053641319E0,9.820143700E0
9.573798702E0,-7.082754970E-1,-5.091926575E0,9.805787086E0
